_input,_num,_widgetName,_source,_resultNumber,_pageUrl,ticker_symbol,ticker_insurance,company_name,dividend_summary_data
,1,extractor_dividend_summary Result Data,extractor_dividend_summary Result Data,1,http://www.nasdaq.com/symbol/XXII/dividend-history,XXII $0.79 * 0.0052 0.66% Get XXII Alerts,XXII,22nd Century Group Inc Dividend Date & History,Dividend History information is presently unavailable for this company. This could indicate that the company has never provided a dividend or that a dividend is pending.
,2,extractor_dividend_summary Result Data,extractor_dividend_summary Result Data,2,http://www.nasdaq.com/symbol/FAX/dividend-history,FAX $4.73 * 0.04 0.85% Get FAX Alerts,FAX,Aberdeen Asia-Pacific Income Fund Inc Dividend Date & History,Ex/Eff Date Type Cash Amount Declaration Date Record Date Payment Date 7/17/2015 Cash 0.035 7/10/2015 7/21/2015 7/28/2015 6/18/2015 Cash 0.035 6/9/2015 6/22/2015 6/29/2015 5/20/2015 Cash 0.035 5/11/2015 5/22/2015 5/29/2015 4/17/2015 Cash 0.035 4/10/2015 4/21/2015 4/28/2015 3/19/2015 Cash 0.035 3/10/2015 3/23/2015 3/30/2015 2/19/2015 Cash 0.035 2/10/2015 2/23/2015 2/27/2015 1/21/2015 Cash 0.035 1/12/2015 1/23/2015 1/30/2015 12/29/2014 Cash 0.035 12/9/2014 12/31/2014 1/12/2015 11/20/2014 Cash 0.035 11/11/2014 11/24/2014 11/28/2014 10/17/2014 Cash 0.035 10/9/2014 10/21/2014 10/29/2014 9/18/2014 Cash 0.035 9/10/2014 9/22/2014 9/30/2014 8/20/2014 Cash 0.035 8/11/2014 8/22/2014 8/29/2014 7/17/2014 Cash 0.035 7/10/2014 7/21/2014 7/29/2014 6/19/2014 Cash 0.035 6/10/2014 6/23/2014 6/30/2014 5/19/2014 Cash 0.035 5/9/2014 5/21/2014 5/30/2014 4/16/2014 Cash 0.035 4/9/2014 4/21/2014 4/29/2014 3/20/2014 Cash 0.035 3/11/2014 3/24/2014 3/31/2014 2/26/2014 Cash 0.035 2/11/2014 2/28/2014 3/14/2014 1/29/2014 Cash 0.035 1/10/2014 1/31/2014 2/14/2014 12/27/2013 Cash 0.035 12/10/2013 12/31/2013 1/17/2014 11/26/2013 Cash 0.035 11/12/2013 11/29/2013 12/13/2013 10/29/2013 Cash 0.035 10/9/2013 10/31/2013 11/15/2013 9/26/2013 Cash 0.035 9/11/2013 9/30/2013 10/18/2013 8/28/2013 Cash 0.035 8/9/2013 8/30/2013 9/13/2013 7/29/2013 Cash 0.035 7/10/2013 7/31/2013 8/16/2013 6/26/2013 Cash 0.035 6/11/2013 6/28/2013 7/12/2013 5/29/2013 Cash 0.035 5/9/2013 5/31/2013 6/14/2013 4/26/2013 Cash 0.035 4/9/2013 4/30/2013 5/17/2013 3/26/2013 Cash 0.035 3/11/2013 3/28/2013 4/12/2013 2/26/2013 Cash 0.035 2/11/2013 2/28/2013 3/15/2013 1/29/2013 Cash 0.035 1/10/2013 1/31/2013 2/15/2013 12/27/2012 Cash 0.035 12/11/2012 12/31/2012 1/11/2013 11/28/2012 Cash 0.035 11/9/2012 11/30/2012 12/14/2012 10/29/2012 Cash 0.035 10/10/2012 10/31/2012 11/16/2012 9/26/2012 Cash 0.035 9/12/2012 9/28/2012 10/12/2012 8/29/2012 Cash 0.035 8/20/2012 8/31/2012 9/14/2012 7/27/2012 Cash 0.035 7/16/2012 7/31/2012 8/17/2012 6/27/2012 Cash 0.035 6/7/2012 6/29/2012 7/13/2012 5/29/2012 Cash 0.035 5/14/2012 5/31/2012 6/15/2012 4/26/2012 Cash 0.035 4/16/2012 4/30/2012 5/11/2012 3/28/2012 Cash 0.035 3/8/2012 3/30/2012 4/13/2012 2/27/2012 Cash 0.035 2/13/2012 2/29/2012 3/16/2012 1/27/2012 Cash 0.035 1/18/2012 1/31/2012 2/17/2012 12/28/2011 Cash 0.035 12/8/2011 12/30/2011 1/13/2012 11/28/2011 Cash 0.035 11/14/2011 11/30/2011 12/16/2011 10/27/2011 Cash 0.035 10/17/2011 10/31/2011 11/14/2011 9/28/2011 Cash 0.035 9/9/2011 9/30/2011 10/14/2011 8/29/2011 Cash 0.035 8/15/2011 8/31/2011 9/16/2011 7/27/2011 Cash 0.035 7/18/2011 7/29/2011 8/12/2011 6/28/2011 Cash 0.035 6/8/2011 6/30/2011 7/15/2011 5/26/2011 Cash 0.035 5/16/2011 5/31/2011 6/17/2011 4/27/2011 Cash 0.035 4/18/2011 4/29/2011 5/13/2011 3/29/2011 Cash 0.035 3/10/2011 3/31/2011 4/15/2011 2/24/2011 Cash 0.035 2/14/2011 2/28/2011 3/18/2011 1/27/2011 Cash 0.035 1/18/2011 1/31/2011 2/11/2011 12/28/2010 Cash 0.035 12/9/2010 12/30/2010 1/14/2011 11/26/2010 Cash 0.035 11/15/2010 11/30/2010 12/10/2010 10/27/2010 Cash 0.035 10/18/2010 10/29/2010 11/12/2010 9/28/2010 Cash 0.035 9/9/2010 9/30/2010 10/15/2010 8/27/2010 Cash 0.035 8/16/2010 8/31/2010 9/10/2010 7/28/2010 Cash 0.035 7/19/2010 7/30/2010 8/13/2010 6/28/2010 Cash 0.035 6/10/2010 6/30/2010 7/16/2010 5/26/2010 Cash 0.035 5/17/2010 5/28/2010 6/11/2010 4/28/2010 Cash 0.035 4/19/2010 4/30/2010 5/14/2010 3/29/2010 Cash 0.035 -- 3/31/2010 4/16/2010 2/24/2010 Cash 0.035 -- -- -- 1/27/2010 Cash 0.035 -- 1/29/2010 2/12/2010 12/29/2009 Cash 0.035 -- 12/31/2009 1/15/2010 11/25/2009 Cash 0.035 -- 11/30/2009 12/11/2009 10/28/2009 Cash 0.035 -- 10/30/2009 11/13/2009 9/28/2009 Cash 0.035 -- 9/30/2009 10/16/2009 8/27/2009 Cash 0.035 -- 8/31/2009 9/11/2009 7/29/2009 Cash 0.035 -- 7/31/2009 8/14/2009 6/26/2009 Cash 0.035 -- -- -- 5/27/2009 Cash 0.035 -- 5/29/2009 6/12/2009 4/28/2009 Cash 0.035 -- 4/30/2009 5/15/2009 2/25/2009 Cash 0.035 -- 2/27/2009 3/13/2009 1/28/2009 Cash 0.035 -- 1/30/2009 2/13/2009 12/29/2008 Cash 0.085 -- 12/31/2008 1/16/2009 11/25/2008 Cash 0.035 -- 11/28/2008 12/12/2008 10/29/2008 Cash 0.035 -- 10/31/2008 11/14/2008 9/26/2008 Cash 0.035 -- 9/30/2008 10/10/2008 8/27/2008 Cash 0.035 -- 8/29/2008 9/12/2008 7/29/2008 Cash 0.035 -- 7/31/2008 8/15/2008 6/26/2008 Cash 0.035 -- 6/30/2008 7/11/2008 5/28/2008 Cash 0.035 -- 5/30/2008 6/13/2008 4/28/2008 Cash 0.035 -- 4/30/2008 5/16/2008 3/27/2008 Cash 0.035 -- 3/31/2008 4/11/2008 2/27/2008 Cash 0.035 -- 2/29/2008 3/14/2008 1/29/2008 Cash 0.035 -- 1/31/2008 2/15/2008 12/27/2007 Cash 0.035 -- 12/31/2007 1/11/2008 11/28/2007 Cash 0.035 -- 11/30/2007 12/14/2007 10/29/2007 Cash 0.035 -- 10/31/2007 11/16/2007 9/26/2007 Cash 0.035 -- 9/28/2007 10/12/2007 8/29/2007 Cash 0.035 -- 8/31/2007 9/14/2007 7/27/2007 Cash 0.035 -- 7/31/2007 8/10/2007 6/27/2007 Cash 0.035 -- 6/29/2007 7/13/2007 5/29/2007 Cash 0.035 -- 5/31/2007 6/15/2007 4/26/2007 Cash 0.035 -- 4/30/2007 5/11/2007 3/28/2007 Cash 0.035 -- 3/30/2007 4/13/2007 2/26/2007 Cash 0.035 -- 2/28/2007 3/16/2007 1/29/2007 Cash 0.035 -- 1/31/2007 2/9/2007 12/27/2006 Cash 0.035 -- 12/29/2006 1/12/2007 11/28/2006 Cash 0.035 -- 11/30/2006 12/15/2006 10/27/2006 Cash 0.035 -- 10/31/2006 11/13/2006 9/27/2006 Cash 0.035 -- 9/29/2006 10/13/2006 8/29/2006 Cash 0.035 -- 8/31/2006 9/15/2006 7/27/2006 Cash 0.035 -- 7/31/2006 8/11/2006 6/28/2006 Cash 0.035 -- 6/30/2006 7/14/2006 5/26/2006 Cash 0.035 -- 5/31/2006 6/16/2006 4/26/2006 Cash 0.035 -- 4/28/2006 5/12/2006 3/29/2006 Cash 0.035 -- 3/31/2006 4/17/2006 2/24/2006 Cash 0.035 -- 2/28/2006 3/10/2006 1/27/2006 Cash 0.035 -- 1/31/2006 2/10/2006 12/28/2005 Cash 0.035 -- 12/30/2005 1/13/2006 11/28/2005 Cash 0.035 -- 11/30/2005 12/16/2005 10/27/2005 Cash 0.035 -- 10/31/2005 11/14/2005 9/28/2005 Cash 0.035 -- 9/30/2005 10/14/2005 8/29/2005 Cash 0.035 -- 8/31/2005 9/16/2005 7/27/2005 Cash 0.035 -- 7/29/2005 8/12/2005 6/28/2005 Cash 0.035 -- 6/30/2005 7/15/2005 5/26/2005 Cash 0.035 -- 5/31/2005 6/17/2005 4/27/2005 Cash 0.035 -- 4/29/2005 5/13/2005 3/29/2005 Cash 0.035 -- 3/31/2005 4/15/2005 2/24/2005 Cash 0.035 -- 2/28/2005 3/11/2005 1/27/2005 Cash 0.035 -- 1/31/2005 2/11/2005 12/29/2004 Cash 0.035 -- 12/31/2004 1/14/2005 11/26/2004 Cash 0.035 -- 11/30/2004 12/17/2004 10/27/2004 Cash 0.035 -- 10/29/2004 11/12/2004 9/28/2004 Cash 0.035 -- 9/30/2004 10/15/2004 8/27/2004 Cash 0.035 -- 8/31/2004 9/17/2004 7/28/2004 Cash 0.035 -- 7/30/2004 8/13/2004 6/28/2004 Cash 0.035 -- 6/30/2004 7/16/2004 5/26/2004 Cash 0.035 -- 5/28/2004 6/11/2004 4/28/2004 Cash 0.035 -- 4/30/2004 5/14/2004 3/29/2004 Cash 0.035 -- 3/31/2004 4/16/2004 2/25/2004 Cash 0.035 -- -- -- 1/28/2004 Cash 0.035 -- 1/30/2004 2/13/2004 12/29/2003 Cash 0.035 -- 12/31/2003 1/9/2004 11/25/2003 Cash 0.035 -- -- -- 10/29/2003 Cash 0.035 -- 10/31/2003 11/14/2003 9/26/2003 Cash 0.035 -- 9/30/2003 10/10/2003 8/27/2003 Cash 0.035 -- 8/29/2003 9/12/2003 7/29/2003 Cash 0.035 -- 7/31/2003 8/15/2003 6/26/2003 Cash 0.035 -- 6/30/2003 -- 5/28/2003 Cash 0.035 -- 5/30/2003 6/13/2003 4/28/2003 Cash 0.035 -- 4/30/2003 5/9/2003 3/27/2003 Cash 0.035 -- 3/31/2003 4/11/2003 2/26/2003 Cash 0.035 -- 2/28/2003 3/14/2003 1/29/2003 Cash 0.035 -- 1/31/2003 2/14/2003 12/27/2002 Cash 0.035 -- 12/27/2002 -- 11/26/2002 Cash 0.035 -- 11/29/2002 12/6/2002 10/29/2002 Cash 0.035 -- 10/31/2002 11/8/2002 9/26/2002 Cash 0.035 -- 9/26/2002 -- 8/28/2002 Cash 0.035 -- 8/28/2002 -- 7/29/2002 Cash 0.035 -- 7/29/2002 -- 6/26/2002 Cash 0.035 -- 6/28/2002 -- 5/29/2002 Cash 0.035 -- 5/29/2002 -- 4/26/2002 Cash 0.035 -- 4/30/2002 -- 3/26/2002 Cash 0.035 -- 3/28/2002 -- 2/26/2002 Cash 0.035 -- 2/28/2002 -- 1/29/2002 Cash 0.035 -- 1/31/2002 -- 12/27/2001 Cash 0.045 -- 12/31/2001 -- 11/28/2001 Cash 0.045 -- 11/30/2001 -- 10/29/2001 Cash 0.045 -- 10/31/2001 -- 9/26/2001 Cash 0.045 -- 9/28/2001 -- 8/29/2001 Cash 0.045 -- 8/31/2001 -- 7/27/2001 Cash 0.045 -- 7/31/2001 -- 6/27/2001 Cash 0.045 -- 6/29/2001 -- 5/29/2001 Cash 0.045 -- 5/31/2001 -- 4/26/2001 Cash 0.045 -- 4/30/2001 -- 3/28/2001 Cash 0.045 -- 3/30/2001 -- 2/26/2001 Cash 0.045 -- 2/28/2001 -- 1/29/2001 Cash 0.045 -- 1/31/2001 -- 12/27/2000 Cash 0.045 -- 12/29/2000 -- 11/28/2000 Cash 0.048 -- 11/30/2000 -- 10/27/2000 Cash 0.045 -- 10/31/2000 -- 9/27/2000 Cash 0.048 -- 9/29/2000 -- 8/29/2000 Cash 0.045 -- 8/31/2000 -- 7/27/2000 Cash 0.045 1/1/1999 7/27/2000 -- 6/28/2000 Cash 0.048 1/1/1999 6/28/2000 -- 5/26/2000 Cash 0.045 1/1/1999 5/26/2000 -- 4/26/2000 Cash 0.048 1/1/1999 4/26/2000 -- 3/29/2000 Cash 0.048 1/1/1999 3/29/2000 1/1/1999 2/25/2000 Cash 0.063 1/1/1999 2/25/2000 1/1/1999 1/27/2000 Cash 0.063 1/1/1999 1/27/2000 1/1/1999 12/29/1999 Cash 0.063 1/1/1999 12/29/1999 1/1/1999 11/26/1999 Cash 0.063 1/1/1999 11/26/1999 1/1/1999 10/27/1999 Cash 0.063 1/1/1999 10/27/1999 1/1/1999 9/28/1999 Cash 0.063 1/1/1999 9/28/1999 1/1/1999
,3,extractor_dividend_summary Result Data,extractor_dividend_summary Result Data,3,http://www.nasdaq.com/symbol/IAF/dividend-history,IAF $6.22 * 0.0984 1.61% Get IAF Alerts,IAF,Aberdeen Australia Equity Fund Inc Dividend Date & History,Ex/Eff Date Type Cash Amount Declaration Date Record Date Payment Date 6/18/2015 Cash 0.2 6/9/2015 6/22/2015 6/29/2015 3/19/2015 Cash 0.21 3/10/2015 3/23/2015 3/30/2015 12/29/2014 Cash 0.22 12/9/2014 12/31/2014 1/12/2015 9/18/2014 Cash 0.22 9/10/2014 9/22/2014 9/30/2014 6/19/2014 Cash 0.22 6/10/2014 6/23/2014 6/30/2014 3/20/2014 Cash 0.23 3/11/2014 3/24/2014 3/31/2014 11/14/2013 Cash 0.25 11/8/2013 11/18/2013 12/13/2013 9/26/2013 Cash 0.25 9/11/2013 9/30/2013 10/18/2013 6/26/2013 Cash 0.26 6/11/2013 6/28/2013 7/12/2013 3/26/2013 Cash 0.25 3/11/2013 3/28/2013 4/12/2013 12/27/2012 Cash 0.25 12/11/2012 12/31/2012 1/11/2013 9/26/2012 Cash 0.25 9/12/2012 9/28/2012 10/12/2012 6/27/2012 Cash 0.26 6/7/2012 6/29/2012 7/13/2012 3/28/2012 Cash 0.28 3/8/2012 3/30/2012 4/13/2012 12/28/2011 Cash 0.29 12/8/2011 12/30/2011 1/13/2012 9/28/2011 Cash 0.29 9/9/2011 9/30/2011 10/14/2011 6/28/2011 Cash 0.29 6/8/2011 6/30/2011 7/15/2011 3/29/2011 Cash 0.28 3/10/2011 3/31/2011 4/15/2011 12/28/2010 Cash 0.28 12/8/2010 12/30/2010 1/14/2011 9/28/2010 Cash 0.27 9/9/2010 9/30/2010 10/15/2010 6/28/2010 Cash 0.27 6/10/2010 6/30/2010 7/16/2010 3/29/2010 Cash 0.25 -- 3/31/2010 4/16/2010 12/29/2009 Cash 0.22 -- 12/31/2009 1/15/2010 9/28/2009 Cash 0.2 -- 9/30/2009 10/16/2009 6/26/2009 Cash 0.23 -- -- -- 12/29/2008 Cash 0.33 -- 12/31/2008 1/16/2009 9/26/2008 Cash 0.4 -- 9/30/2008 10/10/2008 6/26/2008 Cash 0.41 -- 6/30/2008 7/11/2008 3/27/2008 Cash 0.41 -- 3/31/2008 4/11/2008 12/27/2007 Cash 0.22 -- 12/31/2007 1/11/2008 9/26/2007 Cash 0.36 -- 9/28/2007 10/12/2007 6/27/2007 Cash 0.34 -- 6/29/2007 7/13/2007 3/28/2007 Cash 0.33 -- 3/30/2007 4/13/2007 12/27/2006 Cash 0.16 -- 12/29/2006 1/12/2007 11/30/2006 Cash 0.32 -- 12/4/2006 1/12/2007 9/27/2006 Cash 0.32 -- 9/29/2006 10/13/2006 6/28/2006 Cash 0.31 -- 6/30/2006 7/14/2006 3/29/2006 Cash 0.3 -- 3/31/2006 4/17/2006 12/28/2005 Cash 0.45 -- 12/30/2005 1/13/2006 9/28/2005 Cash 0.28 -- 9/30/2005 10/14/2005 6/28/2005 Cash 0.26 -- 6/30/2005 7/15/2005 3/29/2005 Cash 0.26 -- 3/31/2005 4/15/2005 12/29/2004 Cash 0.25 -- 12/31/2004 1/14/2005 9/28/2004 Cash 0.24 -- 9/30/2004 10/15/2004 6/28/2004 Cash 0.23 -- 6/30/2004 7/16/2004 3/29/2004 Cash 0.22 -- -- -- 12/29/2003 Cash 0.09 -- 12/31/2003 1/9/2004 9/26/2003 Cash 0.025 -- 9/30/2003 10/10/2003 6/26/2003 Cash 0.025 -- 6/30/2003 -- 3/27/2003 Cash 0.025 -- 3/31/2003 4/11/2003 12/27/2002 Cash 0.095 -- 12/27/2002 -- 9/26/2002 Cash 0.025 -- 9/26/2002 -- 6/26/2002 Cash 0.025 -- 6/28/2002 -- 3/26/2002 Cash 0.025 -- 3/28/2002 -- 12/27/2001 Cash 0.1475 -- 12/31/2001 -- 9/26/2001 Cash 0.1525 -- 9/28/2001 -- 6/27/2001 Cash 0.1625 -- 6/29/2001 -- 3/28/2001 Cash 0.17 -- 3/30/2001 -- 12/27/2000 Cash 0.19 -- 12/29/2000 -- 9/27/2000 Cash 0.19 -- 9/29/2000 -- 6/28/2000 Cash 0.2 1/1/1999 6/28/2000 -- 3/29/2000 Cash 0.21 1/1/1999 3/29/2000 1/1/1999 9/28/1999 Cash 0.206 1/1/1999 9/28/1999 1/1/1999
,4,extractor_dividend_summary Result Data,extractor_dividend_summary Result Data,4,http://www.nasdaq.com/symbol/CH/dividend-history,CH $6.35 * 0.01 0.16% Get CH Alerts,CH,Aberdeen Chile Fund Inc. Dividend Date & History,Ex/Eff Date Type Cash Amount Declaration Date Record Date Payment Date 6/18/2015 Cash 0.18 6/9/2015 6/22/2015 6/29/2015 3/19/2015 Cash 0.19 3/10/2015 3/23/2015 3/30/2015 12/29/2014 Cash 0.2 12/9/2014 12/31/2014 1/12/2015 9/18/2014 Cash 0.26 9/10/2014 9/22/2014 9/30/2014 6/19/2014 Cash 0.28 6/10/2014 6/23/2014 6/30/2014 3/20/2014 Cash 0.31 3/11/2014 3/24/2014 3/31/2014 12/27/2013 Cash 0.34 12/10/2013 12/31/2013 1/17/2014 9/26/2013 Cash 0.36 9/11/2013 9/30/2013 10/18/2013 6/26/2013 Cash 0.38 6/11/2013 6/28/2013 7/12/2013 3/26/2013 Cash 0.39 3/11/2013 3/28/2013 4/12/2013 12/27/2012 Cash 0.38 12/11/2012 12/31/2012 1/11/2013 9/26/2012 Cash 0.38 9/12/2012 9/28/2012 11/15/2012 6/27/2012 Cash 0.41 6/7/2012 6/29/2012 7/13/2012 3/28/2012 Cash 0.43 3/8/2012 3/30/2012 4/13/2012 12/28/2011 Cash 0.5096 12/8/2011 12/30/2011 1/13/2012 9/19/2011 Cash 1.33345 9/7/2011 9/21/2011 11/15/2011 6/28/2011 Cash 0.52 6/8/2011 6/30/2011 7/15/2011 3/29/2011 Cash 0.51 3/10/2011 3/31/2011 4/15/2011 12/17/2010 Cash 0.49 12/10/2010 12/21/2010 1/14/2011 12/14/2010 Cash 1.6591 -- -- -- 9/10/2010 Cash 0.46 9/1/2010 9/14/2010 10/8/2010 7/9/2010 Cash 0.44 6/25/2010 7/13/2010 7/23/2010 12/18/2009 Cash 0.36 -- 12/22/2009 1/15/2010 9/11/2009 Cash 0.35 -- 9/15/2009 10/9/2009 7/10/2009 Cash 0.36 -- 7/14/2009 7/24/2009 12/24/2008 Cash 0.72 -- 12/29/2008 1/12/2009 9/3/2008 Cash 0.2 -- 9/5/2008 9/12/2008 12/26/2007 Cash 1.99 -- 12/28/2007 1/18/2008 9/4/2007 Cash 0.52 -- 9/6/2007 9/14/2007 12/18/2006 Cash 2.55 -- 12/20/2006 1/7/2007 9/1/2006 Cash 0.27 -- 9/6/2006 9/15/2006 12/19/2005 Cash 3.08 12/9/2005 12/21/2005 1/6/2006 9/1/2005 Cash 1.26 8/18/2005 9/6/2005 9/16/2005 12/17/2004 Cash 1.87 12/10/2004 12/21/2004 1/7/2005 9/1/2004 Cash 0.36 8/10/2004 9/3/2004 9/17/2004 12/19/2003 Cash 0.38 -- -- -- 9/3/2003 Cash 0.07 -- 9/5/2003 -- 12/19/2002 Cash 0.02 -- 12/23/2002 -- 9/4/2002 Cash 0.07 -- 9/6/2002 -- 12/26/2001 Cash 0.14 -- 12/28/2001 -- 9/5/2001 Cash 0.87 -- 9/5/2001 -- 12/26/2000 Cash 0.55 -- 12/28/2000 -- 9/6/2000 Cash 0.04 7/25/2000 9/8/2000 9/22/2000
,5,extractor_dividend_summary Result Data,extractor_dividend_summary Result Data,5,http://www.nasdaq.com/symbol/ETF/dividend-history,ABE $12.52 * 0.198 1.56% Get ABE Alerts,ABE,Aberdeen Emerging Markets Smaller Company Opportunities Fund Inc Dividend Date & History,Ex/Eff Date Type Cash Amount Declaration Date Record Date Payment Date 12/29/2014 Cash 0.20779 12/19/2014 12/31/2014 1/12/2015 7/17/2014 Cash 0.007 7/10/2014 7/21/2014 7/29/2014 12/18/2013 Cash 6.02616 12/6/2013 12/20/2013 1/31/2014 7/29/2013 Cash 0.268754 7/10/2013 7/31/2013 8/16/2013 12/27/2012 Cash 0.12221 12/21/2012 12/31/2012 1/11/2013 7/27/2012 Cash 0.311 7/13/2012 7/31/2012 8/17/2012 12/28/2011 Cash 0.03342 12/22/2011 12/30/2011 1/13/2012 7/27/2011 Cash 0.27024 7/14/2011 7/29/2011 8/12/2011 12/28/2010 Cash 0.26465 12/22/2010 12/30/2010 1/14/2011 7/28/2010 Cash 0.265 7/14/2010 7/30/2010 8/13/2010 12/18/2009 Cash 0.1242 -- 12/22/2009 1/15/2010 12/24/2008 Cash 0.36 -- 12/29/2008 1/12/2009 6/10/2008 Cash 0.0112 -- 6/12/2008 6/20/2008 7/19/2007 Cash 0.022 -- 7/23/2007 8/17/2007 10/30/2000 Cash 3.34 -- 10/20/2000 10/27/2000
